-668,-245,598,-367
-659,-250,605,-368
-651,-256,612,-367
-634,-271,627,-361
-615,-289,640,-356
-595,-308,653,-349
-571,-331,669,-338
-545,-356,685,-326
-515,-383,700,-311
-483,-410,715,-293
-450,-438,727,-274
-418,-465,737,-254
-384,-492,744,-235
-352,-516,749,-215
-321,-538,753,-196
-292,-557,756,-177
-258,-577,758,-154
-235,-590,758,-141
-215,-601,758,-129
-199,-609,757,-119
-190,-614,756,-114
-178,-619,756,-108
-172,-622,756,-105
-169,-622,756,-104
-171,-620,758,-106
-177,-615,759,-111
-190,-604,763,-123
-202,-592,768,-134
-215,-577,773,-146
-228,-561,779,-160
-242,-543,783,-177
-255,-525,787,-196
-269,-505,790,-215
-283,-485,793,-234
-299,-464,794,-253
-314,-440,796,-270
-328,-416,797,-287
-342,-383,798,-312
-351,-357,799,-331
-359,-329,799,-350
-367,-300,799,-368
-373,-269,798,-386
-379,-239,796,-404
-383,-208,794,-422
-386,-168,791,-443
-385,-149,789,-453
-384,-125,787,-464
-386,-100,784,-474
-386,-92,783,-477
-387,-85,781,-481
-387,-81,782,-481
-389,-77,782,-479
