-688,-279,496,-449
-675,-288,513,-443
-660,-299,532,-436
-639,-314,555,-427
-615,-333,578,-417
-584,-360,603,-404
-548,-392,628,-387
-503,-434,650,-367
-452,-477,671,-342
-376,-533,694,-303
-321,-567,707,-271
-269,-592,718,-242
-233,-602,729,-224
-211,-602,737,-219
-212,-586,743,-239
-228,-562,746,-271
-250,-530,747,-311
-271,-488,747,-359
-293,-439,744,-408
-310,-386,742,-450
-324,-332,736,-491
-329,-286,730,-525
-331,-247,717,-560
-333,-220,701,-590
-337,-197,685,-614
-338,-172,677,-629
-334,-162,679,-632
-330,-156,682,-632
-326,-153,687,-630
