-527,-203,647,-510
-514,-205,654,-515
-473,-232,676,-513
-408,-279,705,-506
-322,-340,737,-486
-242,-392,761,-456
-168,-438,772,-427
-121,-469,770,-412
-84,-493,767,-400
-67,-505,764,-395
-56,-511,762,-393
-53,-509,762,-394
-56,-502,765,-398
-69,-486,769,-408
-83,-470,772,-418
-100,-451,775,-430
-124,-425,777,-446
-149,-397,778,-462
-173,-364,779,-478
-195,-330,779,-494
-222,-283,778,-514
-235,-257,776,-525
-254,-215,771,-541
-286,-148,758,-566
-297,-114,755,-572
-310,-72,747,-582
-316,-49,744,-585
-316,-37,744,-586
-313,-33,748,-584
-314,-30,748,-583
-314,-28,748,-583
