85,-286,660,-688
97,-291,657,-687
125,-307,654,-679
178,-335,652,-656
239,-361,643,-631
305,-388,625,-603
375,-410,599,-575
445,-423,567,-548
510,-430,531,-520
570,-435,493,-490
623,-437,457,-459
664,-438,425,-430
688,-437,406,-411
716,-437,380,-386
743,-436,358,-358
756,-431,353,-342
764,-426,354,-329
763,-423,365,-322
758,-420,382,-319
743,-420,409,-320
732,-420,428,-320
710,-420,463,-322
679,-420,504,-327
643,-417,548,-332
600,-413,595,-337
550,-405,643,-343
498,-392,690,-348
441,-372,733,-356
381,-350,771,-369
320,-325,801,-385
266,-297,827,-395
215,-267,847,-403
166,-237,857,-424
120,-211,859,-448
92,-190,849,-483
