-486,14,755,-438
-475,15,762,-438
-463,15,770,-436
-439,6,786,-433
-414,-8,801,-431
-385,-27,815,-429
-352,-53,830,-428
-315,-83,843,-426
-276,-118,853,-424
-235,-152,862,-421
-194,-187,867,-416
-152,-223,870,-411
-97,-273,868,-402
-71,-299,864,-397
-18,-350,854,-382
6,-377,846,-375
35,-406,836,-365
57,-427,827,-359
65,-436,820,-363
54,-427,820,-376
32,-407,822,-395
-10,-365,826,-428
-65,-307,826,-466
-123,-230,821,-506
-177,-152,808,-539
-218,-72,790,-567
-256,6,764,-591
-292,95,729,-610
-304,129,717,-612
-319,173,702,-612
-321,185,701,-607
-322,189,703,-604
