-544,-20,641,-540
-516,-47,656,-548
-482,-85,672,-554
-437,-133,692,-557
-399,-173,705,-558
-327,-246,726,-552
-255,-322,735,-538
-182,-386,735,-525
-116,-433,724,-522
-91,-441,721,-525
-73,-418,710,-560
-71,-394,707,-581
-78,-339,701,-621
-117,-227,692,-674
-183,-62,663,-722
-246,140,612,-737
-249,200,602,-731
-245,247,595,-723
-239,275,597,-714
-233,282,601,-710
-228,285,604,-707
-225,289,608,-703
-222,292,611,-701
-217,292,615,-699
-209,292,619,-697
-202,289,625,-695
