-648,-279,491,-510
-642,-283,498,-508
-628,-298,512,-503
-614,-315,527,-494
-594,-336,547,-483
-563,-364,574,-467
-509,-410,611,-444
-478,-435,628,-431
-423,-478,653,-406
-368,-520,670,-377
-311,-560,684,-346
-240,-607,691,-307
-191,-636,692,-280
-146,-662,689,-254
-109,-681,685,-233
-79,-694,681,-215
-58,-701,680,-203
-44,-705,678,-198
-40,-704,679,-201
-43,-698,681,-212
-55,-687,685,-232
-69,-672,690,-257
-99,-641,698,-303
-124,-610,705,-337
-152,-573,710,-377
-187,-530,711,-421
-221,-483,709,-462
-264,-420,697,-516
-284,-390,689,-539
-302,-353,682,-564
-315,-315,674,-588
-332,-258,656,-625
-341,-221,646,-645
-344,-193,643,-656
-342,-183,645,-657
-340,-179,649,-656
-337,-182,652,-653
-335,-186,654,-651
-335,-191,654,-649
-335,-196,655,-648
-333,-201,656,-646
-332,-203,657,-644
-332,-206,658,-642
-331,-210,659,-640
-330,-215,659,-639
