-355,-109,908,-190
-369,-79,903,-204
-369,-56,904,-205
-368,-38,906,-201
-373,-24,906,-197
-378,-13,905,-191
-384,0,905,-176
-396,6,903,-164
-410,-1,891,-190
-430,22,890,-145
-450,25,880,-146
-465,28,873,-137
-472,23,868,-145
-469,24,871,-143
-460,21,874,-150
-462,16,872,-157
-469,17,868,-159
-466,16,869,-159
-456,15,874,-163
-425,2,889,-168
-387,-20,905,-171
-359,-60,916,-165
-352,-93,917,-156
-366,-136,908,-147
-421,-153,881,-147
-488,-139,845,-164
-537,-88,813,-201
-547,-33,803,-232
-487,1,839,-241
-440,-10,865,-237
-340,-83,911,-216
-313,-141,915,-207
-329,-181,903,-204
-397,-185,872,-216
-467,-160,835,-239
-508,-119,809,-267
-526,-89,795,-285
-522,-79,796,-295
