-387,27,903,-182
-396,36,897,-190
-394,47,895,-198
-369,55,902,-213
-343,55,910,-222
-301,52,921,-237
-243,44,935,-252
-173,30,946,-271
-137,20,949,-281
-65,-2,952,-296
-31,-14,952,-301
28,-34,950,-308
61,-45,945,-315
83,-52,941,-322
98,-57,936,-330
107,-60,933,-337
112,-61,929,-344
112,-59,927,-351
109,-55,927,-353
102,-47,927,-355
89,-36,929,-357
71,-23,929,-361
32,-2,926,-374
-3,16,922,-385
-48,46,921,-382
-83,74,919,-377
-121,101,914,-372
-160,127,907,-366
-202,154,897,-359
-248,183,882,-356
-289,211,865,-350
-323,234,848,-348
-342,248,836,-348
-345,253,834,-347
-344,252,835,-345
-343,249,838,-343
-343,245,838,-344
