-751,269,422,-429
-748,266,418,-439
-740,257,424,-454
-729,244,435,-467
-716,225,450,-482
-699,200,468,-501
-679,171,488,-519
-657,137,511,-536
-632,100,534,-551
-595,46,565,-568
-566,6,587,-577
-536,-34,606,-585
-509,-69,623,-589
-484,-101,637,-590
-461,-130,647,-592
-440,-155,656,-592
-419,-179,665,-590
-398,-200,673,-588
-379,-218,681,-586
-362,-232,687,-585
-354,-237,689,-585
-351,-238,688,-587
-359,-227,683,-593
-372,-210,675,-600
-386,-189,664,-610
-405,-157,651,-621
-426,-119,634,-633
-448,-76,615,-643
-471,-30,592,-652
-500,34,558,-660
-519,84,530,-664
-535,134,500,-666
-544,180,472,-668
-550,223,446,-668
-551,268,417,-669
-551,285,405,-670
-551,303,392,-670
-550,317,383,-670
-549,328,376,-669
-549,332,374,-669
-549,335,370,-669
-551,335,366,-669
-554,335,362,-670
-556,335,356,-671
