-662,147,574,-456
-662,147,573,-458
-658,146,574,-463
-657,146,574,-465
-655,144,575,-467
-652,142,576,-470
-647,140,578,-475
-643,138,581,-478
-638,135,584,-482
-632,132,587,-486
-626,127,592,-490
-616,118,598,-496
-601,102,609,-506
-592,93,616,-510
-575,76,627,-518
-557,56,639,-525
-531,28,656,-535
-517,13,664,-539
-496,-9,675,-544
-475,-32,686,-549
-454,-54,696,-552
-434,-75,705,-554
-415,-94,714,-555
-391,-118,724,-555
-375,-133,730,-554
-358,-148,736,-553
-344,-162,741,-552
-330,-174,745,-551
-319,-185,749,-550
-310,-192,751,-548
-306,-193,753,-548
-308,-190,752,-549
-316,-180,749,-552
-327,-166,745,-556
-344,-141,738,-562
-358,-118,731,-567
-371,-93,724,-573
-385,-66,715,-578
-398,-38,705,-584
-413,-7,693,-589
-422,19,682,-595
-433,48,669,-601
-441,77,655,-607
-450,113,639,-613
-457,139,624,-617
-462,164,611,-620
-464,186,600,-623
-465,207,589,-626
-465,225,580,-628
-466,242,571,-630
-466,258,561,-632
-465,267,558,-632
-466,273,555,-631
-466,276,554,-631
-467,278,553,-630
-470,277,553,-629
-472,276,552,-628
-473,276,552,-627
-472,276,554,-626
