-692,-132,609,-361
-693,-133,609,-360
-694,-137,607,-360
-692,-142,608,-360
-690,-149,610,-358
-684,-159,616,-354
-675,-173,624,-352
-662,-189,635,-348
-647,-205,648,-343
-631,-224,662,-335
-613,-243,676,-326
-586,-271,696,-311
-564,-296,710,-298
-540,-323,722,-286
-514,-353,732,-272
-485,-384,741,-258
-455,-414,749,-242
-425,-443,755,-226
-385,-481,760,-205
-354,-507,762,-188
-321,-533,763,-172
-288,-557,762,-156
-257,-579,760,-139
-218,-603,757,-120
-198,-614,755,-112
-172,-627,752,-101
-151,-637,750,-91
-133,-644,748,-80
-124,-646,749,-76
-120,-644,751,-76
-123,-638,755,-80
-131,-629,760,-89
-143,-616,766,-105
-159,-600,773,-124
-179,-576,783,-144
-201,-549,793,-166
-231,-506,806,-202
-246,-482,811,-220
-272,-433,819,-256
-289,-397,822,-284
-303,-361,824,-310
-314,-326,825,-335
-321,-290,829,-352
-327,-255,832,-366
-335,-219,835,-376
-346,-177,835,-388
-353,-154,832,-397
-359,-135,828,-407
-364,-123,825,-413
-367,-115,823,-417
-367,-111,823,-417
-366,-111,824,-417
-364,-115,824,-416
-363,-117,825,-416
