-684,-188,390,-586
-684,-180,387,-590
-683,-179,386,-592
-680,-184,387,-594
-676,-192,388,-595
-669,-205,390,-597
-661,-220,394,-598
-650,-239,399,-599
-638,-260,405,-600
-622,-285,412,-600
-604,-313,419,-599
-584,-341,427,-598
-561,-370,436,-597
-537,-396,445,-595
-513,-419,455,-594
-484,-441,465,-594
-468,-450,469,-597
-457,-454,472,-601
-454,-452,471,-604
-456,-444,469,-611
-464,-430,464,-619
-482,-401,455,-631
-492,-383,450,-637
-506,-354,444,-647
-521,-324,437,-657
-535,-293,428,-665
-548,-264,419,-673
-557,-238,414,-678
-564,-213,410,-683
-568,-192,408,-687
-571,-172,408,-690
-571,-157,409,-693
-569,-147,413,-695
-565,-145,418,-695
-562,-146,424,-694
