-693,-329,487,-416
-690,-332,489,-416
-686,-335,492,-416
-679,-338,500,-415
-671,-341,510,-413
-660,-347,523,-410
-644,-357,542,-402
-625,-371,563,-392
-591,-397,594,-371
-572,-412,609,-359
-543,-436,628,-344
-513,-458,645,-330
-473,-487,662,-313
-445,-506,673,-303
-418,-523,681,-294
-392,-538,688,-286
-368,-550,694,-279
-346,-561,700,-272
-324,-571,705,-264
-303,-581,709,-258
-282,-589,713,-253
-256,-598,716,-250
-238,-603,718,-250
-221,-608,719,-251
-208,-612,719,-254
-197,-613,719,-258
-191,-612,719,-264
-188,-609,720,-271
-187,-605,721,-278
-189,-601,721,-285
-193,-597,721,-291
-206,-583,722,-307
-218,-567,725,-321
-229,-549,729,-336
-239,-529,733,-352
-251,-509,735,-368
-261,-489,737,-384
-273,-470,738,-398
-284,-449,738,-413
-296,-427,739,-427
-308,-395,740,-446
-312,-379,741,-455
-317,-355,741,-471
-320,-330,741,-488
-323,-299,739,-509
-325,-276,738,-522
-327,-254,736,-534
-329,-233,734,-545
-332,-213,732,-554
-333,-200,730,-561
-334,-190,730,-564
-332,-184,732,-564
-332,-183,733,-563
-331,-182,735,-562
-330,-183,735,-561
-330,-183,736,-560
-328,-182,740,-558
