88,-228,709,-660
112,-229,695,-672
166,-238,671,-681
227,-256,653,-674
289,-279,631,-663
352,-306,603,-646
419,-330,568,-626
493,-351,525,-597
561,-373,479,-561
641,-400,414,-506
692,-419,364,-459
731,-431,324,-415
755,-436,299,-384
771,-440,285,-359
777,-443,285,-341
777,-444,296,-330
768,-445,323,-325
753,-446,359,-322
727,-445,409,-323
695,-441,463,-325
654,-433,525,-328
604,-420,588,-333
522,-393,672,-346
476,-375,711,-354
402,-338,761,-379
323,-298,804,-397
238,-248,842,-414
124,-186,860,-456
