139,-371,596,-697
147,-363,580,-713
171,-377,570,-709
208,-398,566,-690
260,-422,552,-669
316,-451,533,-641
378,-486,508,-601
443,-518,474,-556
506,-547,432,-506
564,-572,384,-452
611,-590,337,-404
650,-602,291,-359
683,-609,247,-316
710,-612,208,-277
735,-613,163,-234
750,-611,138,-207
761,-609,120,-183
768,-607,114,-167
771,-605,115,-158
771,-603,127,-157
767,-602,147,-161
758,-602,183,-169
744,-602,226,-176
722,-604,281,-184
694,-600,344,-198
659,-590,413,-212
619,-576,481,-227
589,-565,525,-238
541,-540,590,-257
489,-511,650,-277
438,-475,703,-295
387,-435,750,-312
330,-390,790,-336
261,-330,819,-388
227,-308,831,-402
