-620,24,674,-398
-605,15,683,-406
-585,0,696,-414
-555,-25,715,-422
-516,-57,737,-430
-448,-112,770,-438
-387,-158,794,-439
-326,-204,813,-434
-267,-257,825,-424
-211,-303,831,-414
-170,-337,833,-403
-136,-364,832,-394
-117,-380,830,-390
-107,-386,828,-390
-116,-374,828,-399
-129,-358,828,-409
-158,-321,827,-432
-191,-275,823,-457
-227,-219,816,-484
-262,-159,803,-510
-305,-78,778,-542
-336,-19,756,-560
-366,39,729,-575
-392,91,702,-586
-411,135,680,-591
-421,165,664,-594
-424,188,654,-596
-422,197,654,-595
-418,200,656,-594
-416,198,659,-593
-415,193,662,-591
-415,189,665,-590
