-251,-114,674,-684
-253,-113,671,-686
-253,-113,670,-687
-252,-114,671,-686
-251,-115,672,-686
-249,-115,672,-687
-247,-116,671,-688
-243,-119,670,-690
-241,-121,669,-691
-236,-124,667,-695
-229,-129,664,-699
-220,-135,660,-704
-210,-141,655,-711
-196,-148,650,-718
-181,-154,645,-725
-159,-164,637,-735
-147,-169,633,-740
-128,-176,627,-747
-109,-184,620,-754
-88,-191,613,-761
-68,-198,606,-767
-46,-204,599,-772
-26,-209,592,-777
1,-212,583,-783
21,-214,576,-788
40,-216,570,-791
56,-216,564,-794
69,-214,560,-797
77,-212,556,-799
84,-208,555,-800
87,-200,556,-801
88,-194,557,-802
85,-182,562,-802
81,-172,567,-801
75,-160,573,-799
67,-147,580,-797
60,-135,589,-794
52,-122,598,-789
44,-109,607,-785
35,-94,615,-781
28,-79,624,-776
18,-57,635,-769
11,-40,643,-764
4,-23,650,-758
-1,-6,657,-753
-7,11,663,-747
-12,29,669,-741
-18,46,675,-735
-21,61,681,-729
-23,75,685,-723
-23,86,689,-718
-22,96,693,-713
-22,103,695,-710
-21,109,698,-707
-21,113,700,-704
-22,114,701,-703
-22,114,702,-702
-22,113,703,-701
-22,111,704,-700
-22,110,704,-700
-23,108,705,-699
-23,107,705,-699
-23,105,706,-699
-22,101,706,-700
-23,100,705,-701
