-682,43,558,-469
-677,40,559,-475
-661,25,566,-490
-641,5,577,-504
-615,-19,592,-519
-581,-50,612,-532
-545,-85,632,-544
-505,-123,652,-550
-464,-163,670,-554
-423,-203,685,-555
-383,-242,697,-554
-331,-291,708,-550
-305,-315,712,-546
-256,-358,719,-536
-234,-376,721,-531
-199,-405,724,-520
-183,-418,724,-515
-173,-427,724,-512
-171,-426,724,-513
-175,-419,725,-516
-189,-403,725,-524
-208,-380,725,-533
-231,-350,724,-546
-256,-312,721,-561
-300,-248,709,-586
-331,-197,697,-603
-359,-147,682,-618
-380,-99,669,-630
-394,-54,655,-641
-405,-14,643,-649
-414,24,629,-657
-424,73,609,-665
-428,97,599,-669
-431,129,584,-675
-432,168,565,-681
-431,192,552,-686
-430,204,545,-689
-430,217,534,-693
-432,222,530,-694
-434,225,526,-694
-438,226,523,-694
-442,225,521,-693
-444,224,522,-692
