-499,72,681,-530
-508,76,670,-535
-512,78,664,-537
-511,76,665,-538
-504,65,669,-541
-491,44,679,-543
-461,-4,696,-548
-420,-60,716,-552
-368,-127,735,-554
-298,-209,750,-550
-217,-296,759,-537
-146,-365,750,-530
-88,-411,743,-519
-51,-428,734,-523
-27,-432,725,-535
-24,-407,719,-562
-28,-367,715,-593
-56,-281,715,-636
-104,-164,708,-677
-161,-11,693,-702
-207,115,666,-706
-222,200,648,-699
-218,255,636,-694
-210,281,634,-688
-199,290,639,-683
-190,284,649,-679
-187,279,658,-673
-189,271,664,-670
-188,262,669,-668
