-592,-311,600,-437
-581,-330,597,-442
-546,-366,614,-435
-499,-413,635,-418
-455,-453,655,-397
-382,-513,679,-358
-295,-573,699,-308
-226,-615,705,-270
-183,-631,709,-254
-135,-641,713,-246
-128,-635,717,-256
-136,-610,725,-287
-195,-543,730,-365
-265,-453,722,-448
-317,-380,699,-514
-365,-304,679,-559
-391,-247,648,-604
-410,-189,618,-642
-418,-166,606,-655
-416,-156,603,-662
-403,-163,609,-662
-391,-170,618,-659
-377,-176,633,-652
-359,-185,653,-639
-340,-199,668,-629
