-694,230,566,-378
-692,228,567,-381
-691,225,567,-385
-688,217,570,-391
-685,214,573,-393
-678,203,581,-401
-672,194,587,-405
-657,172,604,-415
-641,150,620,-425
-621,125,639,-434
-597,96,660,-443
-570,65,682,-453
-540,34,702,-461
-510,1,720,-469
-480,-30,736,-475
-450,-61,750,-479
-412,-99,766,-482
-385,-126,776,-482
-360,-148,784,-481
-340,-165,791,-480
-324,-177,796,-478
-316,-181,798,-478
-315,-178,798,-480
-323,-166,793,-487
-333,-148,787,-496
-347,-121,778,-508
-361,-90,767,-521
-378,-52,753,-535
-396,-11,736,-548
-414,30,716,-559
-431,73,694,-571
-445,115,671,-580
-455,154,649,-589
-466,204,618,-598
-472,236,596,-603
-478,265,575,-607
-483,289,559,-608
-487,306,545,-609
-490,316,535,-610
-493,322,528,-611
