-650,29,636,-414
-631,11,650,-421
-593,-19,678,-432
-552,-52,705,-439
-506,-89,734,-443
-452,-133,761,-443
-396,-179,784,-440
-340,-228,802,-434
-284,-276,814,-424
-233,-321,820,-411
-187,-359,822,-398
-146,-392,823,-383
-132,-402,822,-379
-127,-405,820,-381
-136,-393,819,-393
-157,-364,818,-415
-173,-342,817,-429
-198,-304,814,-451
-236,-239,805,-488
-259,-198,795,-509
-299,-131,773,-542
-336,-61,746,-570
-380,33,702,-600
-400,79,679,-609
-428,154,640,-618
-433,183,626,-621
-436,203,617,-622
-436,213,614,-621
-435,218,614,-620
-433,218,616,-619
-433,218,617,-618
-431,217,620,-617
-430,214,621,-618
