-886,-201,-85,407
-885,-199,-84,410
-885,-196,-82,413
-886,-191,-82,413
-888,-188,-83,409
-891,-186,-87,403
-895,-187,-94,392
-900,-187,-103,378
-908,-193,-125,349
-912,-205,-151,319
-915,-218,-181,284
-916,-231,-213,246
-915,-243,-240,212
-912,-250,-258,193
-911,-252,-265,184
-914,-249,-257,187
-918,-243,-238,199
-922,-236,-220,212
-928,-212,-172,250
-928,-200,-146,276
-923,-182,-107,319
-916,-165,-73,356
-909,-154,-50,383
-903,-150,-35,400
-901,-155,-29,403
-901,-163,-29,399
-907,-171,-35,381
-917,-178,-45,353
-932,-182,-60,304
-949,-183,-77,242
-961,-183,-98,177
-968,-181,-114,125
-971,-178,-121,103
-974,-168,-120,84
-976,-161,-118,83
