-236,-853,-111,450
-254,-849,-115,447
-270,-854,-131,423
-271,-880,-159,353
-267,-906,-192,263
-265,-922,-232,156
-241,-924,-294,-12
-194,-907,-344,-141
-143,-888,-374,-223
-108,-875,-385,-270
-107,-882,-374,-261
-119,-898,-355,-227
-140,-920,-325,-161
-170,-946,-273,-36
-187,-950,-242,44
-216,-940,-186,180
-243,-895,-116,353
-252,-853,-77,449
-258,-813,-41,519
-262,-798,-23,541
-280,-799,-6,531
-298,-813,-3,499
-323,-857,-15,400
-347,-897,-40,268
-366,-924,-95,35
-364,-910,-139,-137
-336,-870,-186,-307
-264,-825,-245,-434
