-775,249,-233,531
-777,245,-233,528
-779,243,-233,527
-779,242,-234,527
-777,240,-234,530
-775,238,-234,535
-774,228,-238,539
-772,231,-240,540
-770,232,-246,540
-769,231,-250,539
-770,228,-257,536
-775,226,-268,525
-782,222,-283,507
-797,210,-307,474
-815,186,-338,431
-839,122,-392,354
-852,68,-434,282
-861,25,-461,211
-866,3,-469,168
-869,-4,-470,150
-869,8,-463,171
-867,32,-449,210
-863,70,-423,266
-857,96,-402,304
-847,136,-365,359
-837,169,-329,402
-826,197,-297,434
-821,211,-272,454
-819,218,-253,465
-830,207,-235,459
-851,191,-229,430
-870,175,-225,401
-903,139,-221,339
-945,57,-236,214
-955,-19,-269,115
-953,-74,-287,45
-953,-93,-286,20
-953,-102,-284,11
-952,-98,-286,22
-953,-13,-274,124
-951,2,-277,134
-949,8,-280,138
-947,14,-285,141
-946,16,-288,139
-946,15,-294,131
-946,16,-296,129
-945,18,-297,127
-945,19,-299,127
-944,20,-300,128
-944,18,-300,130
-944,17,-299,132
-944,17,-297,135
-945,18,-296,135
-945,19,-296,136
-945,20,-295,136
-945,21,-295,135
-945,21,-297,133
-944,18,-299,130
-944,17,-301,129
-943,18,-304,129
-942,17,-307,131
-941,13,-310,130
-941,14,-311,130
-942,61,-315,89
-944,68,-312,81
-941,92,-314,73
-937,111,-321,73
-931,122,-332,84
-922,141,-345,94
-910,171,-360,106
-895,201,-373,132
-873,231,-379,198
-854,246,-376,260
-833,254,-366,326
-819,251,-353,373
-800,240,-326,442
-782,229,-296,496
-772,224,-266,530
-771,221,-258,536
-770,218,-258,540
-769,213,-264,540
-770,208,-279,533
-772,205,-297,522
-774,207,-308,511
-777,210,-314,502
-778,215,-319,495
-778,219,-324,491
-777,220,-328,489
-776,221,-329,489
-773,223,-332,490
-771,225,-333,491
-769,230,-335,491
-767,236,-339,489
-766,238,-340,490
-766,238,-341,489
-766,239,-340,488
-767,239,-341,487
-766,239,-343,485
-766,240,-344,484
-766,241,-345,484
-765,238,-347,485
-763,237,-348,488
-762,238,-348,490
-760,239,-348,493
-758,240,-348,494
-757,242,-348,495
-757,242,-349,495
-757,242,-349,494
-757,240,-350,495
-757,237,-350,496
-757,235,-350,497
-757,233,-350,499
-756,231,-351,500
-757,230,-350,500
-758,229,-350,499
-758,229,-350,499
-759,229,-349,498
-761,229,-348,496
-762,229,-349,493
-762,228,-352,492
-761,227,-355,492
-759,226,-358,492
-759,224,-360,493
-758,224,-361,493
-758,224,-361,493
-758,226,-360,492
-758,227,-359,494
-758,229,-357,494
-759,230,-355,494
-758,236,-357,490
-759,236,-357,490
-758,234,-356,491
-757,230,-356,496
-756,229,-357,496
-755,230,-363,493
-755,230,-369,488
-757,229,-379,479
-759,227,-390,466
-763,226,-402,450
-768,224,-413,433
-775,218,-423,414
-783,209,-435,390
-795,194,-449,358
-808,165,-463,321
-824,114,-486,264
-832,46,-512,202
-835,3,-526,154
-839,-47,-535,75
-839,-58,-537,57
-838,-54,-538,64
-837,14,-526,145
-832,65,-509,208
-823,118,-482,273
-813,169,-446,331
-801,210,-409,381
-790,235,-380,417
-783,249,-356,443
-785,248,-340,452
-798,237,-328,445
-833,201,-322,401
-879,140,-316,326
-927,57,-323,180
-945,-28,-320,54
-939,-113,-322,-4
-930,-148,-334,-19
-924,-159,-345,-24
-917,-169,-359,-18
-915,-159,-369,10
-914,-152,-373,25
