-447,-388,789,162
-488,-367,775,158
-553,-349,741,145
-696,-317,635,104
-764,-297,565,78
-856,-263,443,23
-872,-240,425,0
-871,-208,444,0
-845,-171,504,31
-806,-151,568,64
-744,-155,642,92
-677,-157,710,108
-606,-153,770,117
-543,-153,817,112
-499,-152,848,78
-533,-149,831,26
-632,-154,756,-56
-787,-130,577,-172
-864,-107,418,-258
-887,-77,345,-294
-895,-42,310,-315
-898,-15,308,-311
-898,8,319,-300
-898,23,330,-287
-897,32,339,-279
-895,34,345,-277
-893,36,352,-276
-890,39,360,-275
