-184,-202,939,-206
-198,-191,938,-209
-213,-178,937,-210
-236,-158,935,-209
-256,-142,933,-204
-277,-126,931,-200
-298,-110,928,-193
-319,-97,923,-187
-342,-85,918,-180
-364,-72,912,-170
-385,-62,905,-163
-402,-51,900,-157
-410,-41,897,-156
-412,-30,896,-157
-410,-26,897,-159
-404,-22,899,-164
-394,-21,902,-169
-382,-21,906,-176
-368,-22,910,-185
-343,-24,917,-196
-330,-24,921,-204
-307,-26,926,-213
-277,-26,933,-226
-255,-25,937,-235
-234,-24,940,-243
-221,-23,942,-248
-198,-20,944,-259
-183,-17,946,-266
-169,-14,947,-271
-158,-12,948,-274
-153,-9,948,-276
-157,-7,947,-277
-168,-3,945,-278
-185,1,942,-276
-204,8,939,-274
-225,17,936,-268
-246,27,932,-263
-266,38,927,-258
-285,50,923,-251
-314,68,915,-241
-342,83,905,-234
-371,97,895,-226
-393,109,886,-215
-415,118,877,-205
-436,127,869,-194
-456,134,860,-184
-476,142,849,-175
-485,148,844,-170
-491,152,840,-167
-491,155,840,-166
-489,156,841,-165
-487,157,842,-166
-485,157,843,-165
-484,157,844,-165
-482,156,846,-164
-478,153,848,-163
