-498,-154,850,62
-641,-173,746,18
-757,-174,629,-11
-835,-164,523,-30
-891,-161,420,-48
-931,-164,318,-63
-959,-172,210,-73
-971,-170,148,-75
-974,-158,138,-81
-966,-139,194,-93
-935,-124,312,-112
-882,-120,436,-128
-825,-126,533,-134
-705,-136,682,-129
-578,-144,795,-108
-481,-156,857,-88
-400,-166,897,-75
-356,-165,917,-66
-335,-155,927,-58
-361,-139,919,-61
-418,-121,897,-73
-535,-97,833,-96
-680,-68,719,-123
-875,-28,456,-155
-954,-2,241,-173
-979,-4,52,-195
-976,1,-56,-208
