255,397,-782,-404
269,381,-790,-396
289,360,-799,-383
312,331,-809,-369
341,289,-822,-349
375,241,-835,-319
413,183,-846,-280
450,131,-851,-235
477,83,-850,-205
492,46,-848,-187
489,25,-851,-185
481,16,-855,-191
456,30,-864,-209
407,69,-876,-246
362,114,-882,-277
328,152,-883,-296
261,230,-878,-328
231,267,-872,-338
187,329,-859,-343
173,350,-854,-341
160,366,-853,-332
154,366,-859,-320
162,324,-882,-299
177,260,-908,-275
200,173,-933,-242
244,47,-948,-198
284,-75,-942,-157
297,-136,-936,-126
296,-166,-933,-111
291,-165,-936,-104
288,-139,-941,-101
