-207,-615,-533,541
-156,-665,-559,468
-109,-715,-581,372
-39,-763,-595,246
40,-787,-601,123
108,-788,-604,17
168,-780,-597,-71
221,-768,-586,-128
246,-761,-576,-163
224,-775,-569,-154
190,-796,-561,-119
145,-819,-552,-50
90,-833,-543,33
19,-834,-532,142
-65,-814,-505,277
-149,-760,-467,426
-216,-694,-423,539
-275,-630,-379,618
-308,-607,-361,636
-330,-602,-353,634
-331,-638,-361,592
-320,-692,-379,522
-287,-769,-413,393
-232,-831,-445,236
-113,-866,-486,8
-18,-858,-498,-120
74,-832,-499,-226
137,-807,-498,-283
166,-793,-497,-309
152,-797,-498,-303
139,-803,-498,-292
