-329,-428,-677,499
-323,-459,-688,458
-266,-533,-714,366
-103,-626,-741,217
-17,-655,-742,135
132,-679,-720,-24
271,-665,-677,-157
394,-621,-633,-236
478,-582,-593,-281
514,-563,-583,-279
494,-578,-603,-238
349,-646,-677,-16
285,-658,-692,76
199,-662,-699,181
109,-649,-697,283
6,-625,-687,368
-138,-578,-664,452
-210,-559,-643,478
-260,-562,-625,473
-262,-611,-616,421
-208,-687,-614,324
-78,-767,-611,175
95,-808,-579,-19
278,-784,-515,-205
471,-703,-416,-330
545,-652,-370,-373
559,-632,-360,-396
