-737,244,-374,506
-734,242,-379,508
-732,239,-384,508
-732,237,-392,503
-735,232,-406,489
-742,224,-424,467
-755,208,-447,430
-772,181,-471,385
-790,141,-497,327
-806,88,-522,262
-815,35,-549,180
-821,-4,-559,111
-824,-23,-560,73
-825,-31,-559,64
-826,-32,-557,62
-829,-18,-553,80
-831,6,-544,109
-830,46,-531,161
-823,92,-512,223
-805,156,-473,319
-794,183,-448,364
-779,222,-399,427
-778,233,-380,441
-793,236,-356,433
-825,206,-345,396
-866,148,-340,332
-910,65,-352,205
-929,-17,-357,86
-928,-75,-360,34
-923,-111,-366,13
-916,-125,-379,12
-913,-126,-387,25
-912,-107,-388,67
