-188,-479,-798,312
-79,-516,-821,229
268,-557,-780,-92
399,-530,-717,-207
502,-495,-648,-284
570,-468,-585,-334
584,-476,-563,-337
564,-509,-570,-309
510,-558,-606,-245
434,-604,-649,-154
323,-638,-696,-45
204,-648,-728,74
134,-641,-739,153
46,-618,-745,244
-37,-594,-737,318
-93,-584,-724,353
-131,-580,-715,365
-124,-595,-710,352
-83,-632,-704,310
47,-722,-674,143
135,-756,-639,15
312,-745,-548,-214
453,-670,-430,-399
608,-536,-334,-478
581,-565,-373,-450
546,-595,-416,-415
515,-611,-465,-379
491,-611,-515,-343
473,-599,-565,-308
462,-585,-607,-271
474,-558,-647,-207
477,-547,-667,-164
474,-539,-683,-126
472,-533,-697,-74
462,-529,-710,-17
439,-538,-718,25
418,-543,-724,63
393,-545,-733,101
351,-550,-745,134
289,-557,-761,158
220,-562,-775,181
117,-559,-791,216
55,-551,-796,240
-77,-522,-801,280
-135,-510,-800,285
-176,-516,-801,244
-178,-529,-811,169
-90,-540,-832,81
130,-525,-837,-70
248,-501,-812,-161
407,-444,-746,-280
559,-356,-658,-355
674,-257,-572,-389
729,-201,-525,-388
739,-199,-520,-376
713,-249,-558,-342
669,-311,-610,-286
589,-390,-676,-206
477,-466,-735,-119
329,-524,-784,-27
179,-557,-808,55
44,-573,-810,109
-69,-576,-802,140
-137,-574,-794,144
-175,-572,-789,134
-152,-581,-793,97
-71,-592,-801,39
95,-600,-790,-71
301,-576,-723,-231
494,-500,-592,-391
646,-389,-446,-480
734,-275,-346,-514
732,-261,-327,-536
