-754,246,-163,585
-754,244,-164,586
-753,242,-163,588
-752,243,-163,590
-748,245,-161,593
-748,248,-163,593
-749,249,-168,589
-757,250,-181,575
-769,249,-198,553
-787,241,-223,520
-810,225,-253,476
-838,186,-293,419
-860,129,-341,354
-875,76,-385,280
-882,38,-410,226
-886,31,-411,207
-887,36,-406,213
-884,58,-386,255
-876,87,-359,307
-863,123,-322,367
-845,158,-281,425
-825,186,-239,474
-808,207,-202,512
-799,219,-175,530
-797,225,-154,537
-813,221,-137,520
-829,213,-134,498
-865,190,-134,443
-904,152,-140,371
-943,91,-169,270
-962,26,-213,166
-963,-31,-253,83
-962,-41,-256,70
-962,-46,-257,68
-962,-48,-256,79
