459,349,538,-613
481,433,540,-537
488,519,532,-455
469,581,522,-409
451,624,515,-374
445,648,512,-344
441,658,510,-334
437,671,506,-318
424,693,499,-299
421,692,497,-307
420,688,494,-323
428,674,490,-348
447,640,483,-395
466,608,475,-430
499,540,461,-495
527,458,436,-566
558,361,417,-618
579,300,403,-641
590,263,395,-652
587,263,395,-654
584,273,398,-652
577,295,403,-645
572,317,407,-636
569,359,407,-616
561,395,402,-604
543,479,405,-557
532,571,401,-478
535,629,393,-402
543,709,366,-257
539,738,350,-204
546,744,339,-177
558,738,337,-166
574,730,333,-156
