621,319,-487,-523
635,313,-490,-506
661,299,-495,-476
679,286,-496,-457
709,261,-499,-423
746,234,-500,-370
783,210,-498,-304
819,186,-491,-228
845,151,-486,-158
858,119,-485,-110
865,95,-485,-78
866,85,-486,-72
864,86,-488,-79
857,97,-493,-106
806,145,-515,-249
765,176,-523,-329
741,194,-525,-369
689,235,-526,-438
665,255,-526,-464
635,284,-526,-488
611,309,-528,-500
602,321,-536,-496
604,320,-547,-481
629,293,-574,-432
647,272,-591,-395
681,232,-617,-315
718,187,-634,-214
763,126,-628,-78
774,105,-622,-34
779,78,-621,7
781,72,-620,17
781,71,-619,14
781,80,-618,0
779,94,-618,-21
