588,142,632,-483
619,157,625,-446
629,169,618,-438
621,177,612,-455
619,178,610,-459
614,185,609,-465
602,206,606,-475
586,239,604,-483
563,294,611,-471
535,367,621,-437
487,462,635,-380
440,544,638,-318
391,605,636,-273
353,650,629,-234
329,674,627,-207
326,685,621,-192
390,649,602,-250
457,586,577,-336
529,474,546,-443
562,385,521,-512
583,286,489,-581
595,219,458,-621
609,189,434,-635
621,176,413,-641
632,202,398,-633
631,267,404,-605
622,383,428,-530
620,526,456,-358
610,629,450,-168
573,688,436,-74
524,735,426,-43
