-362,-451,-383,719
-383,-433,-382,720
-391,-447,-403,695
-369,-508,-449,634
-328,-578,-493,560
-261,-661,-539,451
-176,-729,-577,321
-68,-773,-596,203
30,-795,-596,103
94,-801,-589,41
107,-807,-579,25
49,-815,-571,73
-27,-817,-556,145
-115,-800,-531,251
-204,-760,-493,368
-322,-662,-420,528
-385,-579,-367,616
-424,-510,-320,675
-453,-467,-288,702
-473,-446,-271,708
-473,-477,-280,685
-461,-543,-309,629
-437,-638,-367,515
-391,-722,-426,376
-270,-810,-500,139
-141,-832,-535,-30
-19,-824,-548,-136
