843,103,-98,-518
860,106,-91,-490
896,113,-74,-421
915,118,-64,-380
941,129,-46,-309
961,137,-26,-234
974,142,-12,-171
981,143,-5,-124
985,141,-9,-96
985,137,-14,-94
976,129,-49,-166
965,127,-65,-217
949,128,-82,-275
927,130,-99,-334
903,134,-116,-390
879,140,-133,-434
857,151,-150,-468
843,163,-162,-485
835,177,-173,-489
841,188,-182,-472
855,194,-191,-439
881,192,-202,-380
906,190,-213,-309
931,183,-220,-222
949,179,-218,-135
960,173,-206,-63
966,166,-196,-10
967,162,-193,15
967,162,-192,26
966,166,-192,20
