-104,-138,917,-358
-140,-114,912,-366
-161,-101,910,-367
-177,-89,908,-367
-192,-78,907,-366
-207,-66,904,-365
-223,-52,901,-366
-238,-37,898,-367
-250,-21,894,-368
-262,-5,890,-370
-275,16,885,-373
-280,27,882,-375
-287,49,877,-380
-289,60,874,-384
-290,80,869,-392
-288,95,864,-399
-283,108,861,-408
-273,117,858,-417
-261,125,855,-428
-246,127,855,-437
-231,127,854,-446
-215,123,854,-455
-200,117,854,-464
-181,105,853,-476
-167,95,852,-485
-154,86,851,-493
-142,76,850,-501
-131,67,848,-508
-123,59,846,-514
-117,52,844,-519
-114,47,843,-522
-114,44,842,-524
-117,44,842,-524
-123,47,842,-522
-131,54,843,-518
-140,62,844,-512
-147,72,846,-505
-155,83,849,-497
-162,96,851,-488
-168,109,852,-481
-176,121,853,-474
-187,133,854,-465
-199,146,853,-458
-211,159,851,-452
-222,173,849,-445
-232,187,848,-437
-239,197,847,-429
-244,205,847,-424
-246,210,847,-420
-247,213,847,-417
-244,214,849,-414
-240,216,851,-411
-234,217,855,-408
