-176,-525,801,-222
-169,-478,827,-240
-156,-432,851,-253
-137,-388,872,-261
-111,-348,894,-256
-79,-315,912,-248
-41,-295,925,-232
1,-288,932,-216
42,-306,930,-197
81,-338,920,-178
111,-391,899,-159
133,-451,870,-140
146,-516,833,-127
152,-578,792,-117
152,-646,738,-116
151,-682,704,-121
147,-707,679,-128
142,-716,669,-137
137,-715,668,-148
131,-696,687,-157
125,-666,716,-165
123,-615,758,-176
126,-551,802,-189
127,-496,833,-203
124,-369,890,-233
131,-297,916,-233
138,-265,927,-224
