-193,152,894,-373
-209,172,889,-368
-232,201,879,-363
-253,230,867,-359
-273,259,853,-359
-287,287,838,-362
-292,313,825,-368
-288,337,812,-376
-267,363,801,-392
-250,372,797,-402
-200,375,794,-432
-168,366,795,-451
-90,330,801,-490
-33,294,803,-515
24,254,803,-537
68,221,799,-554
107,192,794,-565
134,171,790,-572
156,154,786,-577
170,145,783,-578
179,141,783,-578
175,146,785,-575
162,158,788,-570
139,177,794,-563
100,209,802,-549
66,235,807,-536
29,264,811,-519
-5,295,814,-498
-42,328,816,-472
-78,359,816,-445
-111,386,814,-417
-137,409,810,-394
-152,430,806,-375
-153,438,804,-369
-150,443,803,-367
