-295,-295,838,-350
-302,-295,832,-358
-310,-292,828,-362
-318,-288,825,-365
-327,-284,822,-368
-340,-278,816,-373
-346,-274,814,-375
-355,-269,810,-379
-365,-263,806,-383
-375,-257,801,-387
-384,-250,796,-393
-393,-242,792,-397
-403,-230,788,-402
-411,-221,784,-407
-418,-212,781,-410
-425,-203,778,-415
-430,-194,775,-419
-434,-185,771,-425
-438,-177,768,-430
-442,-169,764,-436
-445,-162,761,-441
-444,-155,760,-447
-443,-149,759,-452
-439,-140,758,-460
-434,-135,759,-465
-429,-130,759,-470
-422,-127,760,-476
-413,-125,761,-483
-404,-124,762,-489
-393,-125,763,-496
-378,-128,765,-503
-366,-132,767,-508
-355,-137,769,-512
-343,-143,772,-514
-332,-150,774,-517
-320,-156,776,-519
-310,-162,778,-521
-299,-168,779,-523
-289,-173,780,-525
-278,-179,781,-529
-270,-184,781,-531
-265,-188,779,-534
-262,-190,778,-537
-264,-190,777,-538
-271,-187,775,-538
-280,-183,774,-536
-287,-179,774,-534
-297,-172,774,-531
-308,-164,773,-528
-322,-151,772,-524
-330,-144,772,-522
-347,-130,769,-519
-360,-119,766,-517
-374,-107,763,-515
-386,-95,760,-512
-397,-82,758,-509
-407,-68,756,-506
-417,-53,755,-502
-430,-30,754,-494
-435,-18,753,-491
-445,4,752,-486
-449,16,751,-483
-452,25,751,-480
-454,28,751,-476
-455,29,752,-474
-455,28,753,-472
-454,28,754,-472
-453,27,754,-472
-453,28,754,-472
-450,27,756,-472
-449,27,757,-472
-447,28,757,-474
