40,-235,968,-66
35,-215,972,-76
33,-184,978,-86
33,-143,984,-92
36,-91,990,-96
42,-37,993,-99
57,13,993,-98
80,55,990,-97
112,78,986,-93
150,86,980,-90
204,66,972,-87
229,44,968,-87
258,-8,962,-84
277,-72,954,-87
280,-149,942,-99
279,-226,926,-111
274,-300,905,-123
269,-364,880,-137
266,-409,859,-150
263,-436,844,-160
263,-435,844,-167
263,-415,853,-171
265,-362,876,-170
273,-283,903,-169
281,-160,933,-154
285,-27,948,-134
281,73,947,-133
281,121,943,-127
278,160,938,-126
272,177,937,-126
