38,-259,957,-119
35,-225,965,-123
35,-201,970,-128
39,-151,978,-134
50,-111,983,-135
67,-71,986,-129
97,-39,987,-117
135,-17,985,-102
183,-16,979,-85
229,-33,969,-73
254,-58,962,-71
280,-113,949,-80
301,-199,927,-95
306,-244,913,-105
310,-307,891,-122
308,-374,862,-143
305,-404,847,-155
304,-415,841,-162
300,-416,841,-168
295,-390,856,-165
291,-348,877,-155
293,-277,904,-139
296,-183,930,-114
303,-62,948,-68
308,47,949,-33
313,112,942,-20
314,149,937,-15
311,155,937,-21
309,149,938,-31
311,134,939,-40
312,121,940,-50
310,113,941,-59
309,108,942,-67
307,104,943,-72
308,96,943,-72
309,82,944,-74
