-753,-360,25,548
-755,-364,25,543
-756,-365,27,541
-758,-363,27,540
-757,-364,30,540
-756,-365,30,541
-755,-365,30,542
-754,-366,30,543
-753,-370,28,542
-754,-371,25,541
-756,-382,15,529
-761,-397,10,511
-769,-413,8,487
-780,-428,10,455
-793,-440,15,419
-808,-451,24,377
-820,-458,35,340
-827,-458,53,320
-831,-449,80,316
-827,-434,119,333
-816,-420,160,361
-795,-405,200,403
-767,-391,235,448
-736,-380,258,495
-705,-373,272,537
-681,-372,275,566
-671,-372,273,579
-663,-374,268,589
-668,-380,260,582
-683,-387,251,565
-710,-392,243,530
-744,-392,236,486
-784,-387,229,426
-835,-369,216,345
-861,-352,207,300
