0,-299,952,-60
6,-270,960,-68
10,-246,966,-74
13,-219,971,-83
17,-188,977,-93
21,-154,982,-101
27,-117,986,-107
41,-80,989,-111
65,-45,990,-110
97,-16,989,-106
140,-1,984,-103
184,-4,977,-102
223,-41,968,-101
255,-96,956,-100
270,-144,946,-102
287,-242,919,-114
293,-303,897,-128
295,-352,876,-140
293,-380,864,-151
288,-392,858,-159
284,-380,864,-164
281,-357,875,-164
283,-316,891,-156
288,-264,908,-146
295,-195,925,-132
302,-118,938,-112
308,-40,945,-96
315,20,945,-74
319,45,944,-59
319,53,944,-52
