-78,-246,964,55
-82,-212,972,43
-76,-152,984,35
-67,-117,990,34
-46,-60,996,32
3,11,999,28
37,37,998,26
91,43,994,22
141,27,989,16
177,-24,983,4
204,-90,974,-12
220,-168,959,-33
232,-246,939,-58
240,-333,906,-95
242,-367,890,-112
244,-406,869,-140
244,-413,863,-151
244,-406,865,-162
245,-384,874,-167
251,-334,894,-157
261,-262,917,-145
278,-150,940,-122
295,-21,951,-84
309,110,943,-46
304,144,940,-46
297,160,939,-48
300,161,938,-44
309,154,937,-37
313,145,937,-31
315,134,938,-30
