-43,-338,932,-120
-42,-295,945,-128
-41,-250,957,-139
-39,-201,966,-154
-36,-149,973,-168
-30,-97,978,-181
-18,-44,980,-189
2,2,981,-191
33,43,980,-188
95,71,977,-174
130,71,974,-168
187,46,968,-154
239,-1,960,-140
292,-110,942,-119
307,-209,921,-110
311,-306,892,-112
303,-386,862,-120
289,-448,836,-126
272,-479,823,-133
257,-492,819,-140
247,-475,831,-147
242,-438,852,-147
248,-368,885,-135
260,-276,917,-115
281,-160,939,-109
293,-52,947,-112
296,17,947,-120
296,62,944,-123
299,77,943,-115
301,80,943,-110
298,69,944,-116
