130,408,901,-56
192,396,894,-78
243,383,886,-82
261,378,884,-74
214,391,893,-42
146,405,902,-1
22,428,899,77
-55,440,887,124
-176,449,854,190
-274,463,807,240
-348,498,753,249
-333,533,744,223
-285,567,750,182
-198,591,773,111
-89,599,794,24
25,584,808,-70
132,554,805,-163
208,520,796,-225
265,490,788,-259
293,473,788,-262
272,483,798,-234
230,503,812,-183
159,538,821,-98
68,573,816,-1
-38,610,781,121
-165,623,724,244
-302,606,647,348
-395,585,568,421
-418,589,517,457
