-103,-154,894,-406
-181,-119,885,-409
-272,-69,866,-412
-352,-16,835,-420
-385,27,817,-426
-351,49,824,-440
-282,51,842,-455
-178,18,867,-463
-62,-34,882,-464
37,-99,882,-458
117,-149,870,-453
132,-161,866,-453
74,-123,875,-461
-106,-2,872,-476
-249,91,845,-462
-300,124,827,-457
-328,158,815,-448
-326,159,819,-442
-313,155,828,-437
-301,152,833,-436
-292,150,838,-435
-288,149,840,-434
-288,150,840,-433
-288,150,841,-432
-286,151,841,-431
-285,152,842,-429
-284,152,844,-427
-281,151,845,-427
-276,148,848,-426
-273,143,850,-426
