-82,-16,883,-461
-109,-4,881,-458
-133,15,880,-453
-156,39,879,-447
-176,70,878,-439
-193,107,873,-433
-202,146,865,-433
-204,186,855,-437
-195,216,843,-451
-176,237,830,-472
-133,242,815,-507
-108,238,809,-525
-58,223,798,-556
-24,206,792,-573
5,189,787,-586
28,174,785,-593
46,161,783,-597
55,153,784,-598
60,148,785,-597
55,151,788,-593
46,159,792,-587
27,176,798,-574
12,195,802,-563
-4,216,807,-549
-25,243,810,-532
-49,272,812,-512
-72,305,812,-491
-90,335,811,-469
-99,360,809,-451
-102,376,809,-437
-96,380,812,-431
-86,378,815,-430
