-728,-381,36,568
-732,-383,35,561
-734,-383,34,558
-736,-383,34,555
-738,-382,35,554
-739,-380,36,554
-739,-380,36,554
-738,-378,37,556
-736,-378,37,559
-735,-378,37,560
-734,-381,35,560
-736,-395,25,548
-740,-412,19,529
-747,-424,16,510
-763,-435,19,477
-779,-442,25,442
-793,-449,38,408
-807,-449,55,377
-816,-442,83,360
-819,-431,118,357
-810,-419,155,376
-793,-410,190,407
-766,-401,220,450
-734,-392,246,496
-700,-384,264,539
-669,-379,275,575
-638,-378,279,608
-628,-379,276,619
-627,-382,271,621
-640,-388,264,607
-661,-394,255,583
-695,-395,246,546
-735,-391,236,499
-782,-380,227,437
-822,-368,216,374
-847,-352,213,333
-859,-335,216,318
