-30,28,880,-473
-50,45,879,-471
-74,70,877,-468
-101,99,874,-463
-130,134,868,-458
-158,171,860,-452
-175,207,851,-448
-183,238,841,-448
-175,259,833,-454
-159,270,826,-466
-133,267,823,-481
-102,256,821,-498
-67,235,821,-514
-31,209,821,-529
15,173,820,-544
44,148,819,-551
68,126,818,-556
78,113,818,-557
79,107,819,-557
68,112,821,-554
51,125,824,-549
19,156,827,-539
-12,191,828,-526
-46,228,828,-508
-79,266,827,-487
-97,289,825,-473
-118,317,821,-457
-127,333,819,-449
-125,333,819,-449
