231,-66,934,-262
219,-63,936,-266
199,-57,940,-270
173,-48,945,-269
120,-30,956,-263
67,-10,963,-260
15,15,966,-256
-33,48,966,-251
-81,85,961,-246
-124,128,954,-240
-161,174,941,-238
-186,220,926,-242
-194,261,910,-255
-176,294,897,-277
-140,317,886,-306
-81,323,878,-340
-5,317,870,-375
78,294,859,-410
161,264,843,-438
232,229,825,-460
302,188,801,-479
324,173,793,-485
341,160,786,-489
334,161,790,-486
310,173,801,-479
263,202,822,-461
204,239,843,-434
126,286,862,-396
49,333,872,-353
-15,373,872,-314
-53,406,868,-279
-64,427,864,-257
-67,440,863,-236
-66,441,865,-228
-67,439,867,-222
