-59,41,881,-466
-76,52,882,-460
-94,64,883,-454
-113,80,882,-449
-132,101,879,-445
-149,126,875,-442
-162,154,868,-442
-170,183,858,-447
-166,207,848,-457
-154,225,839,-470
-128,233,831,-487
-94,231,824,-507
-55,218,819,-526
-18,201,814,-543
12,180,811,-556
39,162,807,-565
54,150,804,-571
64,143,802,-574
65,144,802,-575
61,150,801,-574
54,159,802,-573
32,183,802,-566
21,198,802,-561
1,224,804,-550
-18,251,805,-536
-50,291,807,-510
-65,311,808,-494
-88,348,808,-466
-93,360,808,-455
-96,363,807,-455
-94,358,806,-460
