-256,-497,794,-237
-243,-445,820,-261
-234,-419,835,-267
-214,-382,857,-269
-182,-355,879,-259
-145,-337,899,-238
-100,-335,912,-212
-56,-351,915,-185
-22,-396,903,-161
1,-453,880,-138
10,-522,844,-116
11,-591,800,-96
4,-675,732,-81
1,-725,683,-78
-2,-763,641,-78
-4,-783,616,-80
-5,-792,604,-85
-5,-783,614,-93
-7,-760,640,-104
-4,-715,687,-120
2,-654,743,-134
11,-602,784,-147
39,-486,853,-181
54,-409,887,-204
63,-346,908,-223
66,-306,920,-231
66,-277,929,-231
64,-267,934,-227
60,-265,935,-224
56,-273,933,-223
