-74,30,980,-177
-135,47,975,-169
-194,71,965,-158
-243,104,952,-149
-282,142,937,-145
-306,184,921,-149
-319,237,901,-167
-316,259,893,-184
-296,285,885,-215
-271,294,883,-241
-219,297,886,-278
-159,292,889,-312
-95,281,892,-338
-33,265,893,-359
31,243,892,-377
53,233,892,-382
70,218,893,-386
59,216,896,-380
36,221,901,-369
-1,234,906,-351
-51,252,910,-323
-109,280,909,-284
-169,314,902,-240
-222,355,886,-193
-263,394,866,-152
-278,427,850,-126
-283,449,840,-106
-275,462,837,-90
-273,462,838,-86
