-85,-205,917,-330
-115,-187,916,-333
-147,-167,915,-334
-183,-144,911,-339
-219,-121,904,-345
-255,-95,895,-352
-288,-69,884,-359
-318,-39,872,-367
-344,-10,859,-378
-361,19,845,-393
-368,46,833,-410
-355,71,822,-439
-327,78,819,-462
-292,79,820,-484
-253,73,823,-502
-211,61,827,-516
-172,45,832,-525
-133,25,837,-529
-94,2,843,-528
-50,-28,848,-525
-13,-55,851,-522
76,-117,846,-513
111,-140,842,-508
133,-157,838,-504
142,-159,839,-499
126,-142,845,-499
107,-122,851,-498
88,-101,857,-496
67,-80,862,-494
46,-60,867,-491
23,-39,871,-487
0,-18,874,-484
-23,3,876,-481
-51,27,877,-475
-82,52,878,-467
-116,80,878,-457
-152,112,875,-445
-190,148,869,-431
-226,184,859,-419
-261,222,845,-408
-275,239,838,-403
-283,248,835,-399
-283,250,836,-396
-279,248,840,-392
-274,246,842,-391
-268,245,846,-389
