-728,-404,-155,530
-726,-409,-158,528
-723,-413,-158,528
-723,-413,-158,530
-723,-411,-157,531
-723,-409,-157,532
-723,-408,-156,533
-722,-409,-156,533
-722,-412,-157,532
-723,-412,-159,530
-724,-414,-161,526
-726,-424,-165,514
-731,-439,-167,493
-737,-455,-166,469
-747,-468,-161,442
-758,-481,-151,412
-765,-499,-141,380
-772,-513,-127,351
-779,-518,-104,335
-786,-510,-56,343
-786,-496,-16,367
-777,-478,21,406
-762,-458,55,452
-749,-445,74,485
-726,-427,93,529
-706,-415,105,563
-694,-412,105,580
-690,-419,96,581
-696,-431,82,566
-713,-443,66,537
-729,-450,53,512
-756,-460,35,463
-787,-467,15,402
-814,-465,0,345
