-140,-66,913,-374
-163,-44,911,-375
-182,-22,908,-376
-206,6,902,-378
-219,21,897,-380
-241,44,890,-383
-265,69,880,-386
-290,96,868,-390
-307,121,856,-396
-317,144,844,-405
-312,167,833,-424
-300,172,830,-436
-268,170,828,-461
-247,163,828,-474
-197,135,834,-496
-158,107,837,-511
-118,77,840,-523
-83,48,841,-531
-52,21,841,-536
-27,-1,840,-540
-8,-19,840,-542
0,-27,839,-542
3,-30,840,-541
-1,-26,841,-538
-10,-19,843,-536
-21,-9,845,-533
-33,5,848,-528
-46,22,850,-523
-64,45,854,-514
-86,70,857,-502
-113,100,859,-487
-139,131,860,-471
-164,163,860,-452
-184,193,860,-433
-197,215,860,-417
-205,231,860,-404
-208,237,861,-398
-208,238,862,-395
-204,236,863,-395
-201,235,862,-399
